,user.name,created_at,id,full_text,display_text_range,source,retweet_count,favorite_count,user.followers_count,user.friends_count,user.statuses_count,entities.hashtags,entities.urls,partido,tipo de post
19,Janse Fernández,2021-04-17 11:03:03+00:00,1383375448353038339,"@Fabian10_ El PSOE se parece cada vez más al régimen Venezolano: Absurdo y creador de Miseria, lo veremos, lo vamos a pasar muy mal en España","[11, 141]",['Twitter Web App'],0,0,284,541,115307,[],[],PSOE,mención
20,Menéame noticias,2021-04-17 11:03:02+00:00,1383375446033588230,"Más votada 24h: Ángel Gabilondo: ""En el PSOE estamos en contra del maltrato animal, pero respetamos la tauromaquia"" https://t.co/3pBEZH0fuv","[0, 139]",['Menéame  posts'],0,0,233967,31,273941,[],"[{'url': 'https://t.co/3pBEZH0fuv', 'expanded_url': 'http://www.meneame.net/story/angel-gabilondo-psoe-estamos-contra-maltrato-animal-pero', 'display_url': 'meneame.net/story/angel-ga…', 'indices': [116, 139]}]",PSOE,mención
21,RutasNuria,2021-04-17 11:03:00+00:00,1383375435124207616,"@SimancasRafael @PSOE Gran Proyecto de renominalizaciòn de todo. De la  A a la Z, las juventudes internacionales y los Fondos por venir .....&gt; Los Tratados UE2010-------&gt; Paìses y polìticas aconfesionales por la paz contra la corrupciòn social econòmica y del planeta. LA CIENCIA SON DERECHOS.","[22, 299]",['Twitter Web App'],0,0,32,153,15150,[],[],PSOE,mención
22,Oscar Mendoza,2021-04-17 11:02:47+00:00,1383375380447305728,"@PSOE @equipoGabilondo Ifema convertido en hospital en tiempo récord . Construcción Hospital de Pandemias Zendal. 
Mientras tanto , el PSOE rescata aerolíneas venezolanas y derrocha millones de € en compras defectuosas y tickets de Mercadona para la Sra. Calvo","[23, 260]",['Twitter for iPhone'],0,0,17,242,10684,[],[],PSOE,mención
23,Elena Alcázar,2021-04-17 11:02:39+00:00,1383375346192457739,@ostinus77 @PSOE @PODEMOS No te sienta bien el deporte 😂😂😂,"[26, 58]",['Twitter for Android'],0,0,361,635,18931,[],[],PSOE,mención
24,CALANDRAKA,2021-04-17 11:02:33+00:00,1383375323882950657,"@rosadiezglez @PSOE @PODEMOS @MasMadridCM Los madrileños que quieren que el Gobierno de la Comunidad de Madrid pague por todos sus errores ignorando a nuestros ancianos muertos, engañando a la gente, engañando a nuestra sanidad, a nuestros profesionales tanto en cultura, restauración, hostelería. No voteis PP Y VOX.","[42, 317]",['Twitter for Android'],0,1,53,135,4787,[],[],PSOE,mención
25,María Garcia,2021-04-17 11:01:54+00:00,1383375160145633282,"La Democracia plena en el reino Borbón , imposible decirlo mas claro https://t.co/tqlxgr08k2  
@PSOE
@populares
@abc_es
@COPE
@el_pais
@La_SER
@elmundoes
@laSextaTV
@pablocasado_
@anarosaq
@antena3com @VicenteVallesTV @susannagriso @El_Hormiguero","[0, 246]",['Twitter Web App'],1,1,12169,6677,713153,[],"[{'url': 'https://t.co/tqlxgr08k2', 'expanded_url': 'https://twitter.com/Yo_Soy_Asin/status/1383311712611274755', 'display_url': 'twitter.com/Yo_Soy_Asin/st…', 'indices': [69, 92]}]",PSOE,mención
26,P.JOSE,2021-04-17 11:01:42+00:00,1383375108488667136,"@JESGUEVARA @monasterioR @Santi_ABASCAL Es típico del totalitario querer imponer ""su"" historia. Como la ley de desmemoria histérica. Se obliga a pensar de una manera. Los negacionistas son, entre otros el PSOe, por ejemplo","[40, 222]",['Twitter for Android'],0,0,14,41,2213,[],[],PSOE,mención
27,Lara María Álvarez Álvarez #FCKVX 🏳️‍🌈❤💛💜,2021-04-17 11:01:19+00:00,1383375013764468738,"@pablocasado_ @elmundoes @abc_es @okdiario El psoe cumple la ley de acercamiento de presos .
Lo demás es demagogia y seguir utilizando los muertos. 
Tapese un poco","[43, 163]",['Twitter for Android'],0,0,68,522,3360,[],[],PSOE,mención
28,emilio_utopiasur,2021-04-17 11:01:16+00:00,1383374998505545738,"@kolontai1959 @equipoGabilondo @IdiazAyuso La realidad está superando por mucho la peor de las espectativas... Gabilondo no es ese ser bondadoso q permanecía en silencio por puro buenismo, sino que está tan feliz con las políticas neoliberales y abiertamente ultraderechistas de ayuso y sus socios nazis. El PSOE d siempre.","[43, 323]",['Twitter for Android'],0,0,187,202,18434,[],[],PSOE,mención
29,Elena Alcázar,2021-04-17 11:01:14+00:00,1383374990733574147,@ostinus77 @PSOE @PODEMOS Eres buena persona. 🤦‍♀️,"[26, 50]",['Twitter for Android'],0,0,361,635,18931,[],[],PSOE,mención
30,#NiOlvidoNiPerdon,2021-04-17 11:01:12+00:00,1383374981153710080,"Cuando confirmaron a Gabilondo en @psoe_m, much@s fuímos cuasi crucificados por decir que al @PSOE le venía bien entregar (políticamente) la #ComunidadDeMadrid a Ayuso para mantener ese tira y afloja a nivel nacional, especialmente después de la nula oposición ejercida. https://t.co/5TOfhWKVMw","[0, 270]",['Twitter for Android'],0,1,3080,3213,163319,"[{'text': 'ComunidadDeMadrid', 'indices': [141, 159]}]",[],PSOE,mención
31,Miguel,2021-04-17 11:01:11+00:00,1383374980658827272,"@PSOE Pues vosotros no debéis de tener corazón porque habéis olvidado los atentados de ETA por mantener vuestros sillones, vergüenza de Sanchistas.","[6, 147]",['Twitter Web App'],0,0,1185,963,92248,[],[],PSOE,mención
32,Antonia Puertas,2021-04-17 11:01:00+00:00,1383374933414137858,"@MarotoReyes @PSOE Sois cinicos hasta mintiendo, la culpa es de la pésima gestión de tu líder Sánchez y del gobierno al que tú perteneces.","[19, 138]",['Twitter for Android'],0,1,2446,5004,59706,[],[],PSOE,mención
33,Opinologo,2021-04-17 11:00:48+00:00,1383374884252708866,@PSOE @equipoGabilondo @MarotoReyes @juanlobato_es @psoe_m Pocas cosas de Madrid son del psoe.,"[59, 94]",['Twitter for Android'],0,0,252,401,4100,[],[],PSOE,mención
34,🌐ᎳᎥᏞᎠᎬ.🔻,2021-04-17 11:00:40+00:00,1383374848064323589,"@equipoGabilondo @LibertadSociali @EnriqueRGH @agvinagre @PSOE @psoe_m Puedes llamarme ""Marqués"".","[71, 97]",['Twitter for Android'],0,0,6192,603,29488,[],[],PSOE,mención
35,Manuel Gomez,2021-04-17 11:00:20+00:00,1383374764404707331,"@rosadiezglez @PSOE @PODEMOS @MasMadridCM Rosa te ha faltao, que ocupen sus viviendas, que se pueda ir por la calle tranquilo, que se pueda ir a un acto politico sin que te apedreen  etc.etc.","[42, 191]",['Twitter Web App'],0,0,15,19,6116,[],[],PSOE,mención
36,Jota Fernández,2021-04-17 11:00:12+00:00,1383374730317549572,"Poco puede pescar Gabilondo y el PSOE de un partido cuyo mensaje de campaña en 2019 consistió en ""cuidado con los comunistas"". 

El vaso comunicante principal de Cs es el PP y, el segundo, la abstención. El PSOE debería centrarse exclusivamente en movilizar a sus feudos.","[0, 271]",['Twitter for Android'],0,4,4116,2202,34803,[],[],PSOE,mención
37,Freedomisntfree,2021-04-17 11:00:11+00:00,1383374727918460932,@equipoGabilondo @PSOE Ángel ¿por qué estás siempre tan enfadado? ¡Sonríe un poco hombre!,"[23, 89]",['Twitter for iPhone'],0,0,28,172,581,[],[],PSOE,mención
38,A.B.,2021-04-17 11:00:02+00:00,1383374689259585538,"@psoe_m @PSOE @equipoGabilondo @jalloul_hana Tranquilos, va a ganar #AyusoPresidenta de todas formas. 

#ayusomipresidenta","[45, 122]",['Twitter for iPhone'],0,0,940,1033,24786,"[{'text': 'AyusoPresidenta', 'indices': [68, 84]}, {'text': 'ayusomipresidenta', 'indices': [104, 122]}]",[],PSOE,mención
39,Jon de Tabarnia🇪🇸,2021-04-17 11:00:01+00:00,1383374686361292811,El gran problema de la izquierda léase @podemos @PSOE @IzquierdaUnida y sucedáneos es que no tienen nada que decir ni que ofrecer a sus votantes y menos a los del resto de partidos y se inventan palabras para rellenar sus discursos vacíos y planos,"[0, 247]",['Twitter for Android'],0,0,1625,2156,107748,[],[],PSOE,mención
40,KEOPSS,2021-04-17 10:59:41+00:00,1383374603213410308,"@psoe_m @PSOE @equipoGabilondo @jalloul_hana Si estos piden el voto por correo, ya sabemos lo que hay que hacer, no votar por correo.","[45, 133]",['Twitter Web App'],0,0,191,347,986,[],[],PSOE,mención
41,Pablo,2021-04-17 10:59:32+00:00,1383374563862482945,@PSOE @equipoGabilondo @MarotoReyes @juanlobato_es @psoe_m Si claro... Cuando no gobiernan invierten mucho pero cuando estan...En los presupuestos se ha visto reflejado. 700mil para ciencia y 450 millones para el ministerio de Igualdad.,"[59, 236]",['Twitter for Android'],0,0,40,119,924,[],[],PSOE,mención
42,JV,2021-04-17 10:59:22+00:00,1383374523630641162,"@PSOE @equipoGabilondo @MarotoReyes @juanlobato_es @psoe_m me parece poco, y una lanzadera espacial, ya puestos a decir sandeces?","[59, 129]",['Twitter Web App'],0,0,52,522,661,[],[],PSOE,mención
43,Llorenç - No soy súbdito de nadie.,2021-04-17 10:59:03+00:00,1383374440507985931,"@NICOLASRAMOSAL7 Y es en honor del Pablo Iglesias que fundó el psoe, y en honor al cual también le pusieron Pablo al líder de Podemos https://t.co/cMD0i91A26","[17, 133]",['Twitter for Android'],0,0,689,202,62094,[],[],PSOE,mención
44,Crls 🦉,2021-04-17 10:59:02+00:00,1383374438314352648,"@PSOE @psoe_m @equipoGabilondo @MarotoReyes @juanlobato_es El no va a crear nada. Nadie va a crear nada. Pones los incentivos para que el mercado lo cree. Ese es el problema de los socialistas, que os creéis que vosotros creais algo.

Y así acaba siempre, en fracaso tras fracaso.","[59, 280]",['Twitter Web App'],0,0,1885,1355,17078,[],[],PSOE,mención
45,TodoPuedePasar,2021-04-17 10:58:39+00:00,1383374340880617472,@rosadiezglez @PSOE @PODEMOS @MasMadridCM Voten a upyd https://t.co/wHDgGR7PQP,"[42, 54]",['Twitter for Android'],0,1,3248,3542,3615,[],[],PSOE,mención
46,El Chuck Norris,2021-04-17 10:58:27+00:00,1383374291417190401,@MarotoReyes @PSOE La caída del PIB de España es la peor de toda Europa. ¿Que tiene usted que decir Sra Maroto? https://t.co/2fGu8hVQ0a,"[19, 111]",['Twitter for Android'],0,1,4,78,50,[],[],PSOE,mención
47,Miquel Adrover👊,2021-04-17 10:58:27+00:00,1383374291371106309,El PSOE quería reprobar a Anticorrupción en plena investigación sobre la vacunación de altos cargos https://t.co/5LD1WvHt60 vía @diariomallorca,"[0, 143]",['Twitter for Android'],0,0,3697,851,24087,[],"[{'url': 'https://t.co/5LD1WvHt60', 'expanded_url': 'https://www.diariodemallorca.es/mallorca/2021/04/16/psoe-queria-reprobar-anticorrupcion-plena-48423068.html', 'display_url': 'diariodemallorca.es/mallorca/2021/…', 'indices': [100, 123]}]",PSOE,mención
48,LA OPINIÓN DE ZAMORA,2021-04-17 10:58:21+00:00,1383374264271740936,El PSOE de Zamora afirma que las Cortes de Castilla y León “han cobrado vida” tras la moción de censura. https://t.co/zi91QoT5Bu,"[0, 128]",['TweetDeck'],0,0,22954,608,159383,[],"[{'url': 'https://t.co/zi91QoT5Bu', 'expanded_url': 'https://www.laopiniondezamora.es/zamora-ciudad/2021/04/17/psoe-zamora-asegura-gobierno-junta-48436823.html', 'display_url': 'laopiniondezamora.es/zamora-ciudad/…', 'indices': [105, 128]}]",PSOE,mención
49,Jacobo Santamarina,2021-04-17 10:58:03+00:00,1383374190485544960,"@jorgecouceiro @AnitaBotwin @NoaGresiva Claro Jorge, yo que soy de Asturias y gobierna el PSOE, han conseguido con sus políticas disminuir las tasas de contagios y muertes muy por debajo de Madrid... ¿o no?.  Aaahh... entonces no ¿no?.
¿No te das cuenta, Jorge, que lanzarse muertos y contagios, no es muy inteligente?.","[40, 319]",['Twitter for iPhone'],0,0,18,278,147,[],[],PSOE,mención
50,Llanos70,2021-04-17 10:57:36+00:00,1383374078489206788,@psoe_m @PSOE @equipoGabilondo @jalloul_hana Seguro para el PSOE. Está bien decirlo,"[45, 83]",['Twitter Web App'],0,0,260,376,12748,[],[],PSOE,mención
51,S. Ferres,2021-04-17 10:57:18+00:00,1383373999913070596,@SalazarRoPaco @equipoGabilondo Solo los muy ingenuos o muy tontos creen que sea verdad lo que diga el Psoe de Sánchez.,"[32, 119]",['Twitter for Android'],0,0,985,1372,134660,[],[],PSOE,mención
52,Jose Morales Pradana,2021-04-17 10:57:01+00:00,1383373930115657739,"@PSOE @equipoGabilondo ➡️Fervor, no levantamos
Pasión desatada... no mucha.
Pero:
No se quedará nadie atrás.
Habrá honradez.
Tus hijos tendrán sanidad y educación gratuita.
Las mujeres avanzarán en derechos
Se podrá salir de la pobreza.
Espabila y vota..
¡Luego no te quejes.!
@PSOE 🌹
@equipoGabilondo https://t.co/SMENgP6tX3","[23, 301]",['Twitter for Android'],2,1,2402,4974,40357,[],[],PSOE,mención
53,Manolo Gracia,2021-04-17 10:56:52+00:00,1383373890747916290,@PSOE No olvidéis devolver el dinero gastado en putas y cocaína https://t.co/MIldtzBqsh,"[6, 63]",['Twitter for Android'],0,0,61,225,262,[],[],PSOE,mención
54,Sigamos,2021-04-17 10:56:46+00:00,1383373867792539653,"@psoe_m @PSOE @equipoGabilondo @jalloul_hana Pues el que actúa de candidato es Sánchez, y te contradice mucho.","[45, 110]",['Twitter for Android'],0,0,32,65,570,[],[],PSOE,mención
55,Sup.AudienciaNacional,2021-04-17 10:56:04+00:00,1383373692369920002,#NewsAN:@PSOE y @UnidasPodemos salvan de nuevo a #Marlaska de la censura del @Congreso_Es por apartar a #PerezDeLosCobos https://t.co/adZtJEvHt8 @epnacional @Sup_Policia @policia @interiorgob @PoderJudicialEs @justiciagob @fiscal_es @guardiacivil @populares @vox_es @Santi_ABASCAL,"[0, 280]",['Twitter for Android'],0,0,721,448,11815,"[{'text': 'NewsAN', 'indices': [0, 7]}, {'text': 'Marlaska', 'indices': [49, 58]}, {'text': 'PerezDeLosCobos', 'indices': [104, 120]}]","[{'url': 'https://t.co/adZtJEvHt8', 'expanded_url': 'https://www.europapress.es/nacional/noticia-psoe-podemos-socios-salvan-otra-vez-marlaska-ser-reprobado-congreso-20210415145320.html', 'display_url': 'europapress.es/nacional/notic…', 'indices': [121, 144]}]",PSOE,mención
56,Christian Oliva,2021-04-17 10:55:49+00:00,1383373628880809989,"Partidos políticos normales @populares @PSOE @PODEMOS @CiudadanosCs @MasPais_Es ... Dónde puedo ver en la tele vuestros mítines políticos?? No por nada, sino porque el canal del torito no para de echar los de @vox_es y creo q es buena idea verlos todos https://t.co/7EZrerv8jg","[0, 252]",['Twitter for Android'],0,0,85,50,4836,[],[],PSOE,mención
57,Glez. 👑 V.E.R.D.E.,2021-04-17 10:55:49+00:00,1383373626699747329,"@tomia_lobo @rosadiezglez @PSOE @PODEMOS @MasMadridCM Rasgada?
Es lo que trae el comunismo, ignorancia al pueblo!","[54, 113]",['Twitter for iPhone'],0,0,339,614,4250,[],[],PSOE,mención
58,Escrotovox,2021-04-17 10:55:38+00:00,1383373581791358980,"@ArtOdeToo1 @rosadiezglez @PSOE @PODEMOS @MasMadridCM Igual en un parque, sentada en un banco rodeada de jubilados, encuentra su espacio.","[54, 137]",['Twitter Web App'],0,2,80,107,2390,[],[],PSOE,mención
59,Carmen Gonzalez Bell,2021-04-17 10:55:32+00:00,1383373558798159873,@PSOE @equipoGabilondo @MarotoReyes @juanlobato_es @psoe_m !! Y UNA MADALENA !!,"[59, 79]",['Twitter for Android'],0,0,363,498,46566,[],[],PSOE,mención
60,Ostinus,2021-04-17 10:55:28+00:00,1383373539336617992,"En el fondo deseo q el @PSOE gane el #4M 
Y gobierne con @PODEMOS 😁","[0, 67]",['Twitter for Android'],1,3,8477,2985,225695,"[{'text': '4M', 'indices': [37, 40]}]",[],PSOE,mención
61,Sergio 🇪🇸,2021-04-17 10:55:07+00:00,1383373452556439555,@PSOE @equipoGabilondo Lo que si se sabe es lo que ofrece el PSOE. https://t.co/uQCeYUzS61,"[23, 66]",['Twitter Web App'],0,0,346,660,14778,[],[],PSOE,mención
62,NecesitasAIRE,2021-04-17 10:55:01+00:00,1383373425205342219,"@psoe_m @PSOE @equipoGabilondo @jalloul_hana Al frente de @Correos @sanchezcastejon ha colocado a un amigo personal, con ENORME sueldo pagado por todos, y que paga MILLONES DE € de todos a empresas opacas en Paraisos fiscales...

Todo muy de fiar... https://t.co/q2kcCUE9i2","[45, 249]",['Twitter for Android'],0,2,10,36,1027,[],[],PSOE,mención
63,er yonqui,2021-04-17 10:54:52+00:00,1383373391294439426,@PSOE @MarotoReyes Vuestroa proyectos 👇      👇 https://t.co/niJXgfHVxJ,"[19, 46]",['Twitter for Android'],0,0,116,191,2309,[],[],PSOE,mención
64,Luis Rubio ❤️ 🇪🇦 🇪🇺,2021-04-17 10:54:51+00:00,1383373384348700672,"@JorgeBF @rafaelfigueirag No coincido en q sea el discurso o la actitud de MM la q debe guiar a la izquierda pues en votos y también en ideología es el PSOE quien lidera. El problema no es si Ayuso es Tonta o muy tonta, es q en la Izquierda Podemos intenta disputar el liderazgo y divide. Y vence Ayuso.","[26, 303]",['Twitter for Android'],0,0,1355,1307,13871,[],[],PSOE,mención
65,FGJoseF,2021-04-17 10:54:42+00:00,1383373348101447688,"@BocachanclasR @equipoGabilondo @PSOE Gracias, pero que más da millón arriba millón abajo.","[38, 90]",['Twitter for iPhone'],0,0,75,148,8192,[],[],PSOE,mención
66,Manolo Gracia,2021-04-17 10:54:19+00:00,1383373250407768075,@PSOE No olvideis devolver lo robado https://t.co/PM8ria1kUQ,"[6, 36]",['Twitter for Android'],0,0,61,225,262,[],[],PSOE,mención
67,$Barry$,2021-04-17 10:54:11+00:00,1383373217683828739,@waruska @Loloo_7 @PabloIglesias @facua Pues podemos bien que se alía con el PSOE. Algo falla,"[40, 93]",['Twitter for iPad'],0,0,139,349,3109,[],[],PSOE,mención
68,Franio 👑 🇮🇱 🔺,2021-04-17 10:54:02+00:00,1383373180702629891,"El @populares llegó a la Junta de #Andalucía y cumplió su palabra de quitar el peaje, ahora, el @PSOE de #Sánchez quiere volver a implantar peajes en todas las autopistas. A ver cómo lo vende la mafia mediática de ""Moncloa Press""
https://t.co/N2iwcuXPYU

https://t.co/30odo8KrMm","[0, 278]",['Twitter Web App'],0,0,3535,3207,116989,"[{'text': 'Andalucía', 'indices': [34, 44]}, {'text': 'Sánchez', 'indices': [105, 113]}]","[{'url': 'https://t.co/N2iwcuXPYU', 'expanded_url': 'https://www.larazon.es/economia/20210417/5ojg2pk2ebg2pcr7j3p4mnog74.html?utm_source=twitter&utm_medium=organic&utm_campaign=lrzn_org_Sa_13_45', 'display_url': 'larazon.es/economia/20210…', 'indices': [230, 253]}, {'url': 'https://t.co/30odo8KrMm', 'expanded_url': 'https://sevilla.abc.es/andalucia/sevi-moreno-reitera-compromiso-liberar-peaje-cadiz-cuando-presidente-junta-201808271327_noticia.html', 'display_url': 'sevilla.abc.es/andalucia/sevi…', 'indices': [255, 278]}]",PSOE,mención
69,Miss Oaks,2021-04-17 10:53:59+00:00,1383373167503101952,@rosadiezglez @PSOE @PODEMOS @MasMadridCM No lo habéis podido resumir mejor. Bravo Rosa (como siempre🤷🏻‍♀️😍),"[42, 108]",['Twitter for iPhone'],0,0,1075,1591,21613,[],[],PSOE,mención
70,Art O'de Too,2021-04-17 10:53:59+00:00,1383373166500663299,@escrotovox @rosadiezglez @PSOE @PODEMOS @MasMadridCM Postula a tertuliana liberal. Pero no encuentra su espacio. Esta copado.,"[54, 126]",['Twitter for Android'],0,2,206,523,1790,[],[],PSOE,mención
71,Marcos Manuel López,2021-04-17 10:53:59+00:00,1383373166316195844,@MarotoReyes @PSOE 😂😂😂😂Por eso la @ComunidadMadrid es hoy la locomotora económica de España.,"[19, 92]",['Twitter for iPad'],0,1,335,344,20054,[],[],PSOE,mención
72,Marina 💚💚🦋❤️💛❤️🇪🇸🇪🇸,2021-04-17 10:53:32+00:00,1383373054064009220,Y cuándo le pidas a @PSOE los 68 mil millones que se los han robado a los andaluces ????? Vergüenza de juez eres ! https://t.co/Zw1uI3OYG9,"[0, 114]",['Twitter for iPhone'],0,0,1015,1749,25925,[],"[{'url': 'https://t.co/Zw1uI3OYG9', 'expanded_url': 'https://twitter.com/joaquimboschgra/status/1383372527695659014', 'display_url': 'twitter.com/joaquimboschgr…', 'indices': [115, 138]}]",PSOE,mención
73,Jesus Rodri,2021-04-17 10:53:23+00:00,1383373017103757327,"@PSOE @equipoGabilondo CUANDO TERMINES EL DISCURSO,TE VAS AL PAIS VASCO A VISITAR UNOS CUANTOS ETARRAS,Y LES PIDES LAS GRACIAS POR VUESTRO APOYO.Y QUE NO SE PREOCUPEN QUE CUANDO ACABEN LAS ELECCIONES DEL 4M.VAIS A ESTA FUERA DE LA CARCEL.QUE VERGUENZA DE POLITICOS.QUE GUANTAZO TE VAS A LLEVAR EL 4M","[23, 299]",['Twitter for Android'],0,0,7,384,1643,[],[],PSOE,mención
74,aus. 🇪🇸🇪🇸👑👑💚💚💚💚💚💚,2021-04-17 10:53:23+00:00,1383373016495656960,@TvPlataforma @rtve @PSOE @telediario_tve No veo esa 💩con periodistas y presentadores vendidos... buaghhh que asco!,"[42, 115]",['Twitter for iPad'],0,0,772,838,4742,[],[],PSOE,mención
75,RRmontoro,2021-04-17 10:53:20+00:00,1383373004319514625,"@PSOE @equipoGabilondo Mas mentiras del clan @sanchezcastejon  
https://t.co/Bl5zOdmKA5","[23, 87]",['Twitter for Android'],0,0,288,464,6743,[],"[{'url': 'https://t.co/Bl5zOdmKA5', 'expanded_url': 'https://www.elindependiente.com/economia/2021/03/21/radiografia-economica-de-la-comunidad-de-madrid/amp/', 'display_url': 'elindependiente.com/economia/2021/…', 'indices': [64, 87]}]",PSOE,mención
76,𝐏𝐞𝐢.𝐏𝐞𝐢𝐛𝐨𝐥,2021-04-17 10:53:12+00:00,1383372970333118470,El psoe el caballo de Troya de Madrid https://t.co/D59cqqYxMD,"[0, 37]",['Twitter for iPhone'],0,0,154,166,6454,[],"[{'url': 'https://t.co/D59cqqYxMD', 'expanded_url': 'https://twitter.com/pastorrodri/status/1383330082555453443', 'display_url': 'twitter.com/pastorrodri/st…', 'indices': [38, 61]}]",PSOE,mención
77,Lord,2021-04-17 10:52:37+00:00,1383372821762514952,"@Nievessebastia1 @fcrunia @PSOEMoncloa @psoe_m @PSOE @Lorenamp82 Se sabe. Y quien lo dude esque no tiene ni idea. Se sabe ya de donde viene. Como son sus videos, lo que dicen, como actuan y el porqué lo han hecho. Y espero que les vuelva a caer todo el peso de la ley, esta vez bajo el 510.CP. Tiempo al tiempo. Son los cobardes que son. FIN.","[65, 342]",['Twitter for Android'],0,0,6,170,43,[],[],PSOE,mención
78,RRmontoro,2021-04-17 10:52:04+00:00,1383372684050898944,"@MarotoReyes @PSOE Otra mentirosa más en el saco de @sanchezcastejon 

Madrid 
La región ha mantenido su liderazgo en cuanto a aportación al producto interior bruto nacional y el PIB regional ha caído menos que el total de la economía española

https://t.co/Bl5zOdmKA5","[19, 268]",['Twitter for Android'],1,1,288,464,6743,[],"[{'url': 'https://t.co/Bl5zOdmKA5', 'expanded_url': 'https://www.elindependiente.com/economia/2021/03/21/radiografia-economica-de-la-comunidad-de-madrid/amp/', 'display_url': 'elindependiente.com/economia/2021/…', 'indices': [245, 268]}]",PSOE,mención
79,Alexxx,2021-04-17 10:52:01+00:00,1383372670176137218,"@juanjtortosa Enhorabuena Juan, has descrito perfectamente lo que es el @PSOE aunque sus hooligans nunca lo reconocerán.","[14, 120]",['Twitter for Android'],0,0,12,67,402,[],[],PSOE,mención
80,Glez. 👑 V.E.R.D.E.,2021-04-17 10:51:38+00:00,1383372576580198410,@BasketValor @PSOE @equipoGabilondo El que hundía Andalucia...,"[36, 62]",['Twitter for iPhone'],0,0,339,614,4250,[],[],PSOE,mención
81,DictaduraProgre,2021-04-17 10:51:38+00:00,1383372574046883844,@PSOE @equipoGabilondo Que ofrece el gobierno con la ETA? https://t.co/TvjITACpY0,"[23, 57]",['Twitter for Android'],0,0,151,611,1121,[],[],PSOE,mención
82,miquelramis,2021-04-17 10:51:34+00:00,1383372557147987974,Es posible que el PSOE permita a este elemento/a/e ser ministro/a/e ?? Quo vadis PSOE?? https://t.co/fFz3Xpb2CZ,"[0, 87]",['Twitter for iPhone'],0,0,1008,796,4044,[],"[{'url': 'https://t.co/fFz3Xpb2CZ', 'expanded_url': 'https://twitter.com/lanochededieter/status/1383139268923637763', 'display_url': 'twitter.com/lanochedediete…', 'indices': [88, 111]}]",PSOE,mención
83,Franio 👑 🇮🇱 🔺,2021-04-17 10:51:29+00:00,1383372536411410437,"Los ricos van en avión y hacen la compra a cargo del Estado, es decir, ellos, ellas y elles, pero @PSOE y UP piensan que el rico es el que necesita su furgoneta para trabajar todos los días, y por eso tiene que pagar más impuesto al diésel y más peajes. Socialismo. https://t.co/Rq3Dhmaj6z","[0, 265]",['Twitter Web App'],0,1,3535,3207,116989,[],"[{'url': 'https://t.co/Rq3Dhmaj6z', 'expanded_url': 'https://twitter.com/larazon_es/status/1383355828938285063', 'display_url': 'twitter.com/larazon_es/sta…', 'indices': [266, 289]}]",PSOE,mención
84,Glez. 👑 V.E.R.D.E.,2021-04-17 10:51:09+00:00,1383372455557820423,"@PSOE @equipoGabilondo Queréis decir que con menos gasto obtenemos en Madrid la mejor atención????
Se os olvida que el 80% de todos los funcionarios públicos de madrid están en asistencia privada, y los contáis cómo población pero no cómo gasto.
Que habríamos hecho con los 11000000 que habéis robado??? https://t.co/A8JdlILi4o","[23, 303]",['Twitter for iPhone'],0,0,339,614,4250,[],[],PSOE,mención
85,Superwoman,2021-04-17 10:51:02+00:00,1383372424767410179,"@anasole69 Ya no se cortan,el PSOE se vende.","[11, 44]",['Twitter Web App'],0,0,24,32,2667,[],[],PSOE,mención
86,Javier garzon moll,2021-04-17 10:50:56+00:00,1383372398074892289,@PSOE @juanlobato_es Madrid ya va muy bien e iría mejor si en lugar de enfrentar a la sociedad esta izquierda troglita  se civilizase.,"[21, 134]",['Twitter for Android'],0,0,33,326,5125,[],[],PSOE,mención
87,DictaduraProgre,2021-04-17 10:50:54+00:00,1383372392605511690,@Paris76544979 @PSOE @equipoGabilondo @psoe_m Otro SUBNORMAL,"[46, 60]",['Twitter for Android'],0,0,151,611,1121,[],[],PSOE,mención
88,Luizao69,2021-04-17 10:50:34+00:00,1383372307599564800,"Un socialista me dice que si no me da vergüenza de decir lo que dije del pacto Gabilondo- Ayuso para gobernar Madrid.
Le he dicho que si a él no le da vergüenza que,siendo de izquierdas el PSOE (mentira) defienda a fondos buitre,a la monarquía y en dar una limosna a las PYMES.","[0, 277]",['Twitter for Android'],2,8,1348,1386,3694,[],[],PSOE,mención
89,Bocachanclas Rojos,2021-04-17 10:50:33+00:00,1383372302516035599,@FGJoseF @equipoGabilondo @PSOE 450 millones de euros en igualdad,"[32, 65]",['Twitter Web App'],0,0,90,95,6030,[],[],PSOE,mención
90,Uróboros Asintomático,2021-04-17 10:50:18+00:00,1383372238603264009,"No os equivoquéis. El PSOE quiere prohibir el porno por ""muh machismo"" (que es más un brindis al sol que una propuesta seria) y no por las verdaderas putadas de esta. 

Un día te salen con esto y al siguiente te reparten folletos para enseñar a niños hacer besos negros. https://t.co/EGA2bwB4EP","[0, 270]",['Twitter Web App'],0,0,174,120,836,[],"[{'url': 'https://t.co/EGA2bwB4EP', 'expanded_url': 'https://twitter.com/ElHuffPost/status/1382695078637010954', 'display_url': 'twitter.com/ElHuffPost/sta…', 'indices': [271, 294]}]",PSOE,mención
